match_id,match_name,score,match_date,match_rbp,q_num,question_text,result,you_pct,crowd_pct,outcome_pct,rbp,performance,predicted,beat_crowd,brier_you,brier_crowd
2267a04a-4b5e-4452-b300-610b20e3c863,GER vs Curacao,7-1,"Jun 14, 2026",+72.01,4,Will Curaçao receive more cards than Germany?,NO,59,61,0,4.84,Beat crowd,True,1,0.3481,0.3721
2267a04a-4b5e-4452-b300-610b20e3c863,GER vs Curacao,7-1,"Jun 14, 2026",+72.01,5,Will Germany be caught offside 2 or more times?,NO,43,54,0,13.83,Beat crowd,True,1,0.1849,0.2916
2267a04a-4b5e-4452-b300-610b20e3c863,GER vs Curacao,7-1,"Jun 14, 2026",+72.01,6,Will Germany win the match?,YES,94,92,100,1.64,Beat crowd,True,1,0.0036,0.0064
2267a04a-4b5e-4452-b300-610b20e3c863,GER vs Curacao,7-1,"Jun 14, 2026",+72.01,7,Will the match have 2 or fewer total goals?,NO,16,25,0,7.06,Beat crowd,True,1,0.0256,0.0625
2267a04a-4b5e-4452-b300-610b20e3c863,GER vs Curacao,7-1,"Jun 14, 2026",+72.01,8,Will the second half have 2 or more total goals?,YES,67,60,100,8.07,Beat crowd,True,1,0.1089,0.16
2267a04a-4b5e-4452-b300-610b20e3c863,GER vs Curacao,7-1,"Jun 14, 2026",+72.01,9,Will Curaçao have 3 or more shots on target?,NO,42,32,0,-3.19,Below crowd,True,0,0.1764,0.1024
2267a04a-4b5e-4452-b300-610b20e3c863,GER vs Curacao,7-1,"Jun 14, 2026",+72.01,10,Will Leandro Bacuna have at least 1 shot on target?,NO,21,32,0,9.74,Beat crowd,True,1,0.0441,0.1024
d95d0e9c-c8dd-40af-9090-3df88d3c610d,BRA vs MAR,1-1,"Jun 13, 2026",-17.11,1,Will Brazil be caught offside 2 or more times?,NO,43,59,0,20.26,Beat crowd,True,1,0.1849,0.3481
d95d0e9c-c8dd-40af-9090-3df88d3c610d,BRA vs MAR,1-1,"Jun 13, 2026",-17.11,2,Will Morocco commit more fouls than Brazil?,NO,64,61,0,-0.59,Below crowd,True,0,0.4096,0.3721
d95d0e9c-c8dd-40af-9090-3df88d3c610d,BRA vs MAR,1-1,"Jun 13, 2026",-17.11,3,Will Morocco score the first goal of the second half?,NO,35,32,0,0.39,Beat crowd,True,1,0.1225,0.1024
d95d0e9c-c8dd-40af-9090-3df88d3c610d,BRA vs MAR,1-1,"Jun 13, 2026",-17.11,4,Will Brazil score more goals than Morocco in the second half?,NO,58,55,0,0.49,Beat crowd,True,1,0.3364,0.3025
d95d0e9c-c8dd-40af-9090-3df88d3c610d,BRA vs MAR,1-1,"Jun 13, 2026",-17.11,5,Will Morocco have more shots on target than Brazil in the second half?,NO,23,33,0,8.37,Beat crowd,True,1,0.0529,0.1089
d95d0e9c-c8dd-40af-9090-3df88d3c610d,BRA vs MAR,1-1,"Jun 13, 2026",-17.11,6,Will Brazil receive more cards than Morocco?,YES,41,39,100,4.68,Beat crowd,True,1,0.3481,0.3721
d95d0e9c-c8dd-40af-9090-3df88d3c610d,BRA vs MAR,1-1,"Jun 13, 2026",-17.11,7,Will both teams score AND the match have 3 or more total goals?,NO,40,47,0,10.63,Beat crowd,True,1,0.16,0.2209
d95d0e9c-c8dd-40af-9090-3df88d3c610d,BRA vs MAR,1-1,"Jun 13, 2026",-17.11,8,Will Brazil win the match?,NO,100,66,0,-52.16,Below crowd,True,0,1.0,0.4356
d95d0e9c-c8dd-40af-9090-3df88d3c610d,BRA vs MAR,1-1,"Jun 13, 2026",-17.11,9,Will Morocco have 5 or more corner kicks?,NO,42,38,0,0.42,Beat crowd,True,1,0.1764,0.1444
d95d0e9c-c8dd-40af-9090-3df88d3c610d,BRA vs MAR,1-1,"Jun 13, 2026",-17.11,10,Will the match be tied at halftime?,YES,32,42,100,-9.61,Below crowd,True,0,0.4624,0.3364
c3312bad-7f26-4ff7-a3d9-994230bdb4bd,QAT vs SUI,1-1,"Jun 13, 2026",-39.67,1,"At halftime, will both teams have at least 1 shot on target?",YES,20,59,100,-42.5,Below crowd,True,0,0.64,0.1681
c3312bad-7f26-4ff7-a3d9-994230bdb4bd,QAT vs SUI,1-1,"Jun 13, 2026",-39.67,2,Will Switzerland be caught offside 2 or more times?,NO,60,53,0,-3.94,Below crowd,True,0,0.36,0.2809
c3312bad-7f26-4ff7-a3d9-994230bdb4bd,QAT vs SUI,1-1,"Jun 13, 2026",-39.67,3,Will Switzerland receive at least 1 card in the second half?,NO,40,57,0,19.71,Beat crowd,True,1,0.16,0.3249
c3312bad-7f26-4ff7-a3d9-994230bdb4bd,QAT vs SUI,1-1,"Jun 13, 2026",-39.67,4,Will both teams score AND the match have 3 or more total goals?,NO,32,30,0,2.71,Beat crowd,True,1,0.1024,0.09
c3312bad-7f26-4ff7-a3d9-994230bdb4bd,QAT vs SUI,1-1,"Jun 13, 2026",-39.67,5,Will Qatar have 2 or more shots on target in the second half?,YES,30,39,100,-7.49,Below crowd,True,0,0.49,0.3721
c3312bad-7f26-4ff7-a3d9-994230bdb4bd,QAT vs SUI,1-1,"Jun 13, 2026",-39.67,6,Will Qatar commit more fouls than Switzerland?,YES,46,64,100,-13.86,Below crowd,True,0,0.2916,0.1296
c3312bad-7f26-4ff7-a3d9-994230bdb4bd,QAT vs SUI,1-1,"Jun 13, 2026",-39.67,7,Will Qatar score at least 1 goal?,YES,38,40,100,2.09,Beat crowd,True,1,0.3844,0.36
c3312bad-7f26-4ff7-a3d9-994230bdb4bd,QAT vs SUI,1-1,"Jun 13, 2026",-39.67,8,Will Qatar have 2 or more shots on target?,YES,39,57,100,-14.27,Below crowd,True,0,0.3721,0.1849
c3312bad-7f26-4ff7-a3d9-994230bdb4bd,QAT vs SUI,1-1,"Jun 13, 2026",-39.67,9,Will Akram Afif have at least 1 shot on target?,NO,42,46,0,7.12,Beat crowd,True,1,0.1764,0.2116
c3312bad-7f26-4ff7-a3d9-994230bdb4bd,QAT vs SUI,1-1,"Jun 13, 2026",-39.67,10,Will Granit Xhaka have at least 1 shot on target?,NO,41,48,0,10.75,Beat crowd,True,1,0.1681,0.2304
f3e6d1f5-dfb2-4cab-8673-906307cc0b11,USA vs PAR,4-1,"Jun 12, 2026",+18.39,1,Will United States be caught offside 2 or more times?,YES,58,56,100,5.27,Beat crowd,True,1,0.1764,0.1936
f3e6d1f5-dfb2-4cab-8673-906307cc0b11,USA vs PAR,4-1,"Jun 12, 2026",+18.39,2,Will United States score the first goal of the game and Paraguay score in the second half?,YES,22,31,100,-9.33,Below crowd,True,0,0.6084,0.4761
f3e6d1f5-dfb2-4cab-8673-906307cc0b11,USA vs PAR,4-1,"Jun 12, 2026",+18.39,3,Will Paraguay finish with more corner kicks than United States?,NO,35,35,0,4.11,Beat crowd,True,1,0.1225,0.1225
f3e6d1f5-dfb2-4cab-8673-906307cc0b11,USA vs PAR,4-1,"Jun 12, 2026",+18.39,4,Will United States win the match?,YES,46,60,100,-8.91,Below crowd,True,0,0.2916,0.16
f3e6d1f5-dfb2-4cab-8673-906307cc0b11,USA vs PAR,4-1,"Jun 12, 2026",+18.39,5,"At halftime, will the match be tied?",NO,47,45,0,1.15,Beat crowd,True,1,0.2209,0.2025
f3e6d1f5-dfb2-4cab-8673-906307cc0b11,USA vs PAR,4-1,"Jun 12, 2026",+18.39,6,Will the match have 3 or more total goals?,YES,38,42,100,-1.65,Below crowd,True,0,0.3844,0.3364
f3e6d1f5-dfb2-4cab-8673-906307cc0b11,USA vs PAR,4-1,"Jun 12, 2026",+18.39,7,Will Paraguay score in the second half?,YES,40,44,100,-1.4,Below crowd,True,0,0.36,0.3136
f3e6d1f5-dfb2-4cab-8673-906307cc0b11,USA vs PAR,4-1,"Jun 12, 2026",+18.39,8,Will there be 4 or more total cards shown?,YES,57,49,100,12,Beat crowd,True,1,0.1849,0.2601
f3e6d1f5-dfb2-4cab-8673-906307cc0b11,USA vs PAR,4-1,"Jun 12, 2026",+18.39,9,Will Folarin Balogun have at least 1 shot on target?,YES,62,63,100,2.53,Beat crowd,True,1,0.1444,0.1369
f3e6d1f5-dfb2-4cab-8673-906307cc0b11,USA vs PAR,4-1,"Jun 12, 2026",+18.39,10,Will Julio Enciso have at least 1 shot on target in the second half?,NO,20,37,0,14.6,Beat crowd,True,1,0.04,0.1369
f8d4585d-a929-4084-8f2a-25bf0999834b,CAN vs BIH,1-1,"Jun 12, 2026",+41.5,1,Will Bosnia and Herzegovina commit more fouls than Canada?,YES,67,64,100,5.11,Beat crowd,True,1,0.1089,0.1296
f8d4585d-a929-4084-8f2a-25bf0999834b,CAN vs BIH,1-1,"Jun 12, 2026",+41.5,2,Will there be 4 or more total shots on target in the second half?,YES,70,59,100,11.65,Beat crowd,True,1,0.09,0.1681
f8d4585d-a929-4084-8f2a-25bf0999834b,CAN vs BIH,1-1,"Jun 12, 2026",+41.5,3,Will a penalty kick be awarded OR a red card be shown?,NO,43,41,0,2.65,Beat crowd,True,1,0.1849,0.1681
f8d4585d-a929-4084-8f2a-25bf0999834b,CAN vs BIH,1-1,"Jun 12, 2026",+41.5,4,Will Canada win the match?,NO,75,62,0,-14.64,Below crowd,True,0,0.5625,0.3844
f8d4585d-a929-4084-8f2a-25bf0999834b,CAN vs BIH,1-1,"Jun 12, 2026",+41.5,5,"At halftime, will the match be tied?",NO,46,47,0,3.86,Beat crowd,True,1,0.2116,0.2209
f8d4585d-a929-4084-8f2a-25bf0999834b,CAN vs BIH,1-1,"Jun 12, 2026",+41.5,6,Will the second half have 2 or more total goals?,NO,37,38,0,4.24,Beat crowd,True,1,0.1369,0.1444
f8d4585d-a929-4084-8f2a-25bf0999834b,CAN vs BIH,1-1,"Jun 12, 2026",+41.5,7,Will Bosnia and Herzegovina have 5 or more corner kicks?,NO,27,36,0,9.31,Beat crowd,True,1,0.0729,0.1296
f8d4585d-a929-4084-8f2a-25bf0999834b,CAN vs BIH,1-1,"Jun 12, 2026",+41.5,8,Will Jonathan David score a goal (excluding own goals)?,NO,33,38,0,6.74,Beat crowd,True,1,0.1089,0.1444
f8d4585d-a929-4084-8f2a-25bf0999834b,CAN vs BIH,1-1,"Jun 12, 2026",+41.5,9,Will Edin Džeko have at least 1 shot on target?,NO,60,58,0,2.76,Beat crowd,True,1,0.36,0.3364
f8d4585d-a929-4084-8f2a-25bf0999834b,CAN vs BIH,1-1,"Jun 12, 2026",+41.5,10,Will Bosnia and Herzegovina score in the second half?,NO,37,44,0,9.83,Beat crowd,True,1,0.1369,0.1936
4a46d42d-a791-4150-bff0-7287446e03f4,KOR vs CZE,2-1,"Jun 11, 2026",+22.8,1,Will both teams score AND the match have 3 or more total goals?,YES,40,38,100,6.34,Beat crowd,True,1,0.36,0.3844
4a46d42d-a791-4150-bff0-7287446e03f4,KOR vs CZE,2-1,"Jun 11, 2026",+22.8,2,Will a penalty kick be awarded in the match?,NO,42,33,0,-3.15,Below crowd,True,0,0.1764,0.1089
4a46d42d-a791-4150-bff0-7287446e03f4,KOR vs CZE,2-1,"Jun 11, 2026",+22.8,3,Will South Korea have more shots on target than Czechia in the second half?,YES,60,55,100,7.25,Beat crowd,True,1,0.16,0.2025
4a46d42d-a791-4150-bff0-7287446e03f4,KOR vs CZE,2-1,"Jun 11, 2026",+22.8,4,Will South Korea win the match?,YES,46,50,100,0.01,Beat crowd,True,1,0.2916,0.25
4a46d42d-a791-4150-bff0-7287446e03f4,KOR vs CZE,2-1,"Jun 11, 2026",+22.8,5,Will Son Heung-min score a goal (excluding own goals)?,NO,38,40,0,6.55,Beat crowd,True,1,0.1444,0.16
4a46d42d-a791-4150-bff0-7287446e03f4,KOR vs CZE,2-1,"Jun 11, 2026",+22.8,6,Will Patrik Schick have at least 1 shot on target?,NO,65,67,0,5.81,Beat crowd,True,1,0.4225,0.4489
4a46d42d-a791-4150-bff0-7287446e03f4,KOR vs CZE,2-1,"Jun 11, 2026",+22.8,7,"At halftime, will Czechia have more corner kicks than South Korea?",NO,,45,0,,The Crowd played it safe.,False,0,,0.2025
4a46d42d-a791-4150-bff0-7287446e03f4,KOR vs CZE,2-1,"Jun 11, 2026",+22.8,8,Will South Korea be caught offside 2 or more times?,YES,,52,100,,The Crowd played it safe.,False,0,,0.2304
4a46d42d-a791-4150-bff0-7287446e03f4,KOR vs CZE,2-1,"Jun 11, 2026",+22.8,9,Will there be 2 or more total cards shown in the second half?,NO,,58,0,,The Crowd played it safe.,False,0,,0.3364
4a46d42d-a791-4150-bff0-7287446e03f4,KOR vs CZE,2-1,"Jun 11, 2026",+22.8,10,Will South Korea score in the second half?,YES,,55,100,,The Crowd played it safe.,False,0,,0.2025
cb422ad6-6642-4e47-bc13-079bea1d8546,MEX vs RSA,2-0,"Jun 11, 2026",-0.7,1,Will Mexico win the match?,YES,81,73,100,6.45,Beat crowd,True,1,0.0361,0.0729
cb422ad6-6642-4e47-bc13-079bea1d8546,MEX vs RSA,2-0,"Jun 11, 2026",-0.7,2,Will the match have 2 or fewer total goals?,YES,41,52,100,-7.16,Below crowd,True,0,0.3481,0.2304
cb422ad6-6642-4e47-bc13-079bea1d8546,MEX vs RSA,2-0,"Jun 11, 2026",-0.7,3,Will South Africa commit more fouls than Mexico?,NO,,57,0,,The Crowd played it safe.,False,0,,0.3249
cb422ad6-6642-4e47-bc13-079bea1d8546,MEX vs RSA,2-0,"Jun 11, 2026",-0.7,4,"In the second half, will Mexico have more corner kicks than South Africa?",YES,,65,100,,The Crowd played it safe.,False,0,,0.1225
cb422ad6-6642-4e47-bc13-079bea1d8546,MEX vs RSA,2-0,"Jun 11, 2026",-0.7,5,Will Mexico have more shots on target than South Africa in the second half?,YES,,69,100,,The Crowd called it perfectly!,False,0,,0.0961
cb422ad6-6642-4e47-bc13-079bea1d8546,MEX vs RSA,2-0,"Jun 11, 2026",-0.7,6,Will a penalty kick be awarded OR a red card be shown in the match?,YES,,42,100,,The Crowd played it safe.,False,0,,0.3364
cb422ad6-6642-4e47-bc13-079bea1d8546,MEX vs RSA,2-0,"Jun 11, 2026",-0.7,7,Will South Africa be caught offside 2 or more times?,NO,,51,0,,The Crowd played it safe.,False,0,,0.2601
cb422ad6-6642-4e47-bc13-079bea1d8546,MEX vs RSA,2-0,"Jun 11, 2026",-0.7,8,Will South Africa receive more cards than Mexico?,YES,,54,100,,The Crowd played it safe.,False,0,,0.2116
cb422ad6-6642-4e47-bc13-079bea1d8546,MEX vs RSA,2-0,"Jun 11, 2026",-0.7,9,Will South Africa score in the second half?,NO,,38,0,,The Crowd played it safe.,False,0,,0.1444
cb422ad6-6642-4e47-bc13-079bea1d8546,MEX vs RSA,2-0,"Jun 11, 2026",-0.7,10,Will Oswin Appollis score or assist a goal (excluding own goals)?,NO,,30,0,,The Crowd called it perfectly!,False,0,,0.09
